"","spp","Species","unique_id","tissue_age","date","year","location","lfm","time","water_potential"
"236","ABCO","A. concolor","ABCO_old_1_1.3","old",2021-08-19,2021,"CZO",122.3345627,"midday",-2.005
"237","ABCO","A. concolor","ABCO_old_1_1.3","old",2021-09-16,2021,"CZO",126.167086,"predawn",-1.505
"238","ABCO","A. concolor","ABCO_old_1_1.3","old",2021-09-16,2021,"CZO",126.167086,"midday",-2.235
"239","ABCO","A. concolor","ABCO_old_1_1.3","old",2021-10-16,2021,"CZO",125.1655003,"predawn",-1.365
"240","ABCO","A. concolor","ABCO_old_1_1.3","old",2021-10-16,2021,"CZO",125.1655003,"midday",-1.9
"241","ABCO","A. concolor","ABCO_old_1_1.4","old",2021-05-15,2021,"CZO",92.64854465,"predawn",-0.785
"242","ABCO","A. concolor","ABCO_old_1_1.4","old",2021-05-15,2021,"CZO",92.64854465,"midday",-1.58
"243","ABCO","A. concolor","ABCO_old_1_1.4","old",2021-06-16,2021,"CZO",95.41994477,"predawn",-0.88
"244","ABCO","A. concolor","ABCO_old_1_1.4","old",2021-06-16,2021,"CZO",95.41994477,"midday",-2.166666667
"245","ABCO","A. concolor","ABCO_old_1_1.4","old",2021-07-08,2021,"CZO",124.2991095,"predawn",-1.275
"246","ABCO","A. concolor","ABCO_old_1_1.4","old",2021-07-08,2021,"CZO",124.2991095,"midday",-2.27
"247","ABCO","A. concolor","ABCO_old_1_1.4","old",2021-07-30,2021,"CZO",107.768442,"predawn",-1.426666667
"248","ABCO","A. concolor","ABCO_old_1_1.4","old",2021-07-30,2021,"CZO",107.768442,"midday",-2.105
"249","ABCO","A. concolor","ABCO_old_1_1.4","old",2021-08-19,2021,"CZO",120.3591835,"predawn",-1.89
"250","ABCO","A. concolor","ABCO_old_1_1.4","old",2021-08-19,2021,"CZO",120.3591835,"midday",-2
"251","ABCO","A. concolor","ABCO_old_1_1.4","old",2021-09-16,2021,"CZO",125.6083267,"predawn",-1.966666667
"252","ABCO","A. concolor","ABCO_old_1_1.4","old",2021-09-16,2021,"CZO",125.6083267,"midday",-2.225
"253","ABCO","A. concolor","ABCO_old_1_1.4","old",2021-10-16,2021,"CZO",125.611399,"predawn",-1.07
"254","ABCO","A. concolor","ABCO_old_1_1.4","old",2021-10-16,2021,"CZO",125.611399,"midday",-1.9
"255","ABCO","A. concolor","ABCO_old_1_1.5","old",2021-05-15,2021,"CZO",205.0550563,"predawn",-0.905
"256","ABCO","A. concolor","ABCO_old_1_1.5","old",2021-05-15,2021,"CZO",205.0550563,"midday",-1.825
"257","ABCO","A. concolor","ABCO_old_1_1.5","old",2021-06-16,2021,"CZO",122.65713,"predawn",-1.2
"258","ABCO","A. concolor","ABCO_old_1_1.5","old",2021-06-16,2021,"CZO",122.65713,"midday",-2.245
"259","ABCO","A. concolor","ABCO_old_1_1.5","old",2021-07-08,2021,"CZO",141.281734,"predawn",-1.005
"260","ABCO","A. concolor","ABCO_old_1_1.5","old",2021-07-08,2021,"CZO",141.281734,"midday",-1.995
"261","ABCO","A. concolor","ABCO_old_1_1.5","old",2021-07-30,2021,"CZO",124.8549059,"predawn",-1.353333333
"262","ABCO","A. concolor","ABCO_old_1_1.5","old",2021-07-30,2021,"CZO",124.8549059,"midday",-2.275
"263","ABCO","A. concolor","ABCO_old_1_1.5","old",2021-08-19,2021,"CZO",120.2145275,"predawn",-1.645
"264","ABCO","A. concolor","ABCO_old_1_1.5","old",2021-08-19,2021,"CZO",120.2145275,"midday",-2.21
"265","ABCO","A. concolor","ABCO_old_1_1.5","old",2021-09-16,2021,"CZO",130.7225035,"predawn",-1.745
"266","ABCO","A. concolor","ABCO_old_1_1.5","old",2021-09-16,2021,"CZO",130.7225035,"midday",-2.03
"267","ABCO","A. concolor","ABCO_old_1_1.5","old",2021-10-16,2021,"CZO",125.9529899,"predawn",-1.23
"268","ABCO","A. concolor","ABCO_old_1_1.5","old",2021-10-16,2021,"CZO",125.9529899,"midday",-1.815
"269","ABCO","A. concolor","ABCO_old_1_1.6","old",2021-05-15,2021,"CZO",111.0665112,"predawn",-0.75
"270","ABCO","A. concolor","ABCO_old_1_1.6","old",2021-05-15,2021,"CZO",111.0665112,"midday",-1.515
"271","ABCO","A. concolor","ABCO_old_1_1.6","old",2021-06-16,2021,"CZO",105.1617966,"predawn",-0.83
"272","ABCO","A. concolor","ABCO_old_1_1.6","old",2021-06-16,2021,"CZO",105.1617966,"midday",-2.223333333
"273","ABCO","A. concolor","ABCO_old_1_1.6","old",2021-07-08,2021,"CZO",137.8218672,"predawn",-1.213333333
"274","ABCO","A. concolor","ABCO_old_1_1.6","old",2021-07-08,2021,"CZO",137.8218672,"midday",-2.193333333
"275","ABCO","A. concolor","ABCO_old_1_1.6","old",2021-07-30,2021,"CZO",125.7248327,"predawn",-1.69
"276","ABCO","A. concolor","ABCO_old_1_1.6","old",2021-07-30,2021,"CZO",125.7248327,"midday",-2.16
"277","ABCO","A. concolor","ABCO_old_1_1.6","old",2021-08-19,2021,"CZO",125.7093409,"predawn",-1.815
"278","ABCO","A. concolor","ABCO_old_1_1.6","old",2021-08-19,2021,"CZO",125.7093409,"midday",-2.115
"279","ABCO","A. concolor","ABCO_old_1_1.6","old",2021-09-16,2021,"CZO",118.6216845,"predawn",-2.03
"280","ABCO","A. concolor","ABCO_old_1_1.6","old",2021-09-16,2021,"CZO",118.6216845,"midday",-2.195
"281","ABCO","A. concolor","ABCO_old_1_1.6","old",2021-10-16,2021,"CZO",126.7403315,"predawn",-1.195
"282","ABCO","A. concolor","ABCO_old_1_1.6","old",2021-10-16,2021,"CZO",126.7403315,"midday",-1.825
"283","ABCO","A. concolor","ABCO_Old_1_2","old",2020-08-04,2020,"CZO",133.0160992,"predawn",-0.705
"284","ABCO","A. concolor","ABCO_Old_1_2","old",2020-08-04,2020,"CZO",133.0160992,"midday",-1.92
"285","ABCO","A. concolor","ABCO_Old_1_3","old",2020-08-04,2020,"CZO",135.514106,"predawn",-0.775
"286","ABCO","A. concolor","ABCO_Old_1_3","old",2020-08-04,2020,"CZO",135.514106,"midday",-1.805
"287","ABCO","A. concolor","ABCO_Old_1_3","old",2020-08-26,2020,"CZO",143.5401689,"predawn",-0.9545
"288","ABCO","A. concolor","ABCO_Old_1_3","old",2020-08-26,2020,"CZO",143.5401689,"midday",-1.9645
"289","ABCO","A. concolor","ABCO_Old_1_3","old",2020-10-19,2020,"SEKI",127.0860077,"predawn",-1.542
"290","ABCO","A. concolor","ABCO_Old_1_3","old",2020-10-19,2020,"SEKI",127.0860077,"midday",-2.0355
"291","ABCO","A. concolor","ABCO_Old_1_4","old",2020-08-04,2020,"CZO",110.4518525,"predawn",-1.125
"292","ABCO","A. concolor","ABCO_Old_1_4","old",2020-08-04,2020,"CZO",110.4518525,"midday",-1.8
"293","ABCO","A. concolor","ABCO_Old_1_4","old",2020-08-26,2020,"CZO",133.4944225,"predawn",-1.4435
"294","ABCO","A. concolor","ABCO_Old_1_4","old",2020-08-26,2020,"CZO",133.4944225,"midday",-2.3265
"295","ABCO","A. concolor","ABCO_Old_1_4","old",2020-10-19,2020,"SEKI",134.4513448,"predawn",-2.2755
"296","ABCO","A. concolor","ABCO_Old_1_4","old",2020-10-19,2020,"SEKI",134.4513448,"midday",-2.265
"297","ABCO","A. concolor","ABCO_Old_1_5","old",2020-08-04,2020,"CZO",141.2277735,"predawn",-0.735
"298","ABCO","A. concolor","ABCO_Old_1_5","old",2020-08-04,2020,"CZO",141.2277735,"midday",-1.925
"299","ABCO","A. concolor","ABCO_Old_1_5","old",2020-08-26,2020,"CZO",85.49955433,"predawn",-0.9555
"300","ABCO","A. concolor","ABCO_Old_1_5","old",2020-08-26,2020,"CZO",85.49955433,"midday",-2.2285
"301","ABCO","A. concolor","ABCO_Old_1_5","old",2020-10-19,2020,"SEKI",133.6409902,"predawn",-2.218
"302","ABCO","A. concolor","ABCO_Old_1_5","old",2020-10-19,2020,"SEKI",133.6409902,"midday",-2.202
"303","ABCO","A. concolor","ABCO_Old_1_6","old",2020-08-04,2020,"CZO",130.2657818,"predawn",-0.745
"304","ABCO","A. concolor","ABCO_Old_1_6","old",2020-08-04,2020,"CZO",130.2657818,"midday",-1.445
"305","ABCO","A. concolor","ABCO_Old_1_6","old",2020-10-19,2020,"SEKI",135.786488,"predawn",-2.1405
"306","ABCO","A. concolor","ABCO_Old_1_6","old",2020-10-19,2020,"SEKI",135.786488,"midday",-2.2345
"307","ABCO","A. concolor","ABCO_Old_2_1","old",2020-08-04,2020,"CZO",152.1879362,"predawn",-0.565
"308","ABCO","A. concolor","ABCO_Old_2_1","old",2020-08-04,2020,"CZO",152.1879362,"midday",-1.865
"309","ABCO","A. concolor","ABCO_Old_2_1","old",2020-10-19,2020,"SEKI",131.3633938,"predawn",-1.589
"310","ABCO","A. concolor","ABCO_Old_2_1","old",2020-10-19,2020,"SEKI",131.3633938,"midday",-1.998
"311","ABCO","A. concolor","ABCO_Old_2_2","old",2020-08-04,2020,"CZO",142.8377329,"predawn",-0.62
"312","ABCO","A. concolor","ABCO_Old_2_2","old",2020-08-04,2020,"CZO",142.8377329,"midday",-1.845
"313","ABCO","A. concolor","ABCO_Old_2_2","old",2020-08-26,2020,"CZO",179.9815007,"predawn",-0.503
"314","ABCO","A. concolor","ABCO_Old_2_2","old",2020-08-26,2020,"CZO",179.9815007,"midday",-1.7505
"315","ABCO","A. concolor","ABCO_Old_2_2","old",2020-10-19,2020,"SEKI",121.2165889,"predawn",-1.9015
"316","ABCO","A. concolor","ABCO_Old_2_2","old",2020-10-19,2020,"SEKI",121.2165889,"midday",-2.394
"317","ABCO","A. concolor","ABCO_old_2_2.1","old",2021-05-14,2021,"CZO",123.030894,"predawn",-0.87
"318","ABCO","A. concolor","ABCO_old_2_2.1","old",2021-05-14,2021,"CZO",123.030894,"midday",-2.196666667
"319","ABCO","A. concolor","ABCO_old_2_2.1","old",2021-06-15,2021,"CZO",122.6946888,"predawn",-0.735
"320","ABCO","A. concolor","ABCO_old_2_2.1","old",2021-06-15,2021,"CZO",122.6946888,"midday",-1.4
"321","ABCO","A. concolor","ABCO_old_2_2.1","old",2021-07-09,2021,"CZO",135.839217,"predawn",-0.845
"322","ABCO","A. concolor","ABCO_old_2_2.1","old",2021-07-09,2021,"CZO",135.839217,"midday",-1.81
"323","ABCO","A. concolor","ABCO_old_2_2.1","old",2021-07-31,2021,"CZO",130.8678575,"predawn",-1.065
"324","ABCO","A. concolor","ABCO_old_2_2.1","old",2021-07-31,2021,"CZO",130.8678575,"midday",-1.825
"325","ABCO","A. concolor","ABCO_old_2_2.1","old",2021-08-20,2021,"CZO",129.5437998,"predawn",-1.445
"326","ABCO","A. concolor","ABCO_old_2_2.1","old",2021-08-20,2021,"CZO",129.5437998,"midday",-2.04
"327","ABCO","A. concolor","ABCO_old_2_2.1","old",2021-09-17,2021,"CZO",127.2862987,"predawn",-1.655
"328","ABCO","A. concolor","ABCO_old_2_2.1","old",2021-09-17,2021,"CZO",127.2862987,"midday",-1.885
"329","ABCO","A. concolor","ABCO_old_2_2.1","old",2021-10-17,2021,"CZO",130.1982846,"predawn",-1.36
"330","ABCO","A. concolor","ABCO_old_2_2.1","old",2021-10-17,2021,"CZO",130.1982846,"midday",-1.885
"331","ABCO","A. concolor","ABCO_old_2_2.2","old",2021-05-14,2021,"CZO",107.9494106,"predawn",-0.71
"332","ABCO","A. concolor","ABCO_old_2_2.2","old",2021-05-14,2021,"CZO",107.9494106,"midday",-2.373333333
"333","ABCO","A. concolor","ABCO_old_2_2.2","old",2021-06-15,2021,"CZO",120.7900834,"predawn",-0.68
"334","ABCO","A. concolor","ABCO_old_2_2.2","old",2021-06-15,2021,"CZO",120.7900834,"midday",-1.69
"335","ABCO","A. concolor","ABCO_old_2_2.2","old",2021-07-09,2021,"CZO",143.1966406,"predawn",-0.65
"336","ABCO","A. concolor","ABCO_old_2_2.2","old",2021-07-09,2021,"CZO",143.1966406,"midday",-1.755
"337","ABCO","A. concolor","ABCO_old_2_2.2","old",2021-07-31,2021,"CZO",139.8065007,"predawn",-0.855
"338","ABCO","A. concolor","ABCO_old_2_2.2","old",2021-07-31,2021,"CZO",139.8065007,"midday",-1.793333333
"339","ABCO","A. concolor","ABCO_old_2_2.2","old",2021-08-20,2021,"CZO",134.8879344,"predawn",-1.04
"340","ABCO","A. concolor","ABCO_old_2_2.2","old",2021-08-20,2021,"CZO",134.8879344,"midday",-2.016666667
"341","ABCO","A. concolor","ABCO_old_2_2.2","old",2021-09-17,2021,"CZO",136.8846476,"predawn",-1.34
"342","ABCO","A. concolor","ABCO_old_2_2.2","old",2021-09-17,2021,"CZO",136.8846476,"midday",-1.865
"343","ABCO","A. concolor","ABCO_old_2_2.2","old",2021-10-17,2021,"CZO",128.9259891,"predawn",-1.15
"344","ABCO","A. concolor","ABCO_old_2_2.2","old",2021-10-17,2021,"CZO",128.9259891,"midday",-1.955
"345","ABCO","A. concolor","ABCO_old_2_2.3","old",2021-05-14,2021,"CZO",104.2173392,"predawn",-0.84
"346","ABCO","A. concolor","ABCO_old_2_2.3","old",2021-05-14,2021,"CZO",104.2173392,"midday",-2.335
"347","ABCO","A. concolor","ABCO_old_2_2.3","old",2021-06-15,2021,"CZO",102.1520766,"predawn",-0.72
"348","ABCO","A. concolor","ABCO_old_2_2.3","old",2021-06-15,2021,"CZO",102.1520766,"midday",-1.783333333
"349","ABCO","A. concolor","ABCO_old_2_2.3","old",2021-07-09,2021,"CZO",136.2969865,"predawn",-0.59
"350","ABCO","A. concolor","ABCO_old_2_2.3","old",2021-07-09,2021,"CZO",136.2969865,"midday",-1.755
"351","ABCO","A. concolor","ABCO_old_2_2.3","old",2021-07-31,2021,"CZO",139.9630475,"predawn",-0.71
"352","ABCO","A. concolor","ABCO_old_2_2.3","old",2021-07-31,2021,"CZO",139.9630475,"midday",-1.8
"353","ABCO","A. concolor","ABCO_old_2_2.3","old",2021-08-20,2021,"CZO",145.5829502,"predawn",-1.08
"354","ABCO","A. concolor","ABCO_old_2_2.3","old",2021-08-20,2021,"CZO",145.5829502,"midday",-1.89
"355","ABCO","A. concolor","ABCO_old_2_2.3","old",2021-09-17,2021,"CZO",149.7178921,"predawn",-1.433333333
"356","ABCO","A. concolor","ABCO_old_2_2.3","old",2021-09-17,2021,"CZO",149.7178921,"midday",-1.865
"357","ABCO","A. concolor","ABCO_old_2_2.3","old",2021-10-17,2021,"CZO",151.0996053,"predawn",-1.275
"358","ABCO","A. concolor","ABCO_old_2_2.3","old",2021-10-17,2021,"CZO",151.0996053,"midday",-1.93
"359","ABCO","A. concolor","ABCO_old_2_2.4","old",2021-05-14,2021,"CZO",103.6515272,"predawn",-0.655
"360","ABCO","A. concolor","ABCO_old_2_2.4","old",2021-05-14,2021,"CZO",103.6515272,"midday",-1.906666667
"361","ABCO","A. concolor","ABCO_old_2_2.4","old",2021-06-15,2021,"CZO",103.0953495,"predawn",-0.57
"362","ABCO","A. concolor","ABCO_old_2_2.4","old",2021-06-15,2021,"CZO",103.0953495,"midday",-1.67
"363","ABCO","A. concolor","ABCO_old_2_2.4","old",2021-07-09,2021,"CZO",115.6565105,"predawn",-0.675
"364","ABCO","A. concolor","ABCO_old_2_2.4","old",2021-07-09,2021,"CZO",115.6565105,"midday",-1.97
"365","ABCO","A. concolor","ABCO_old_2_2.4","old",2021-07-31,2021,"CZO",123.4439919,"predawn",-1.125
"366","ABCO","A. concolor","ABCO_old_2_2.4","old",2021-07-31,2021,"CZO",123.4439919,"midday",-1.825
"367","ABCO","A. concolor","ABCO_old_2_2.4","old",2021-08-20,2021,"CZO",117.3838496,"predawn",-1.645
"368","ABCO","A. concolor","ABCO_old_2_2.4","old",2021-08-20,2021,"CZO",117.3838496,"midday",-1.71
"369","ABCO","A. concolor","ABCO_old_2_2.4","old",2021-09-17,2021,"CZO",128.5415246,"predawn",-1.715
"370","ABCO","A. concolor","ABCO_old_2_2.4","old",2021-09-17,2021,"CZO",128.5415246,"midday",-1.93
"371","ABCO","A. concolor","ABCO_old_2_2.5","old",2021-05-14,2021,"CZO",96.49160642,"predawn",-0.865
"372","ABCO","A. concolor","ABCO_old_2_2.5","old",2021-05-14,2021,"CZO",96.49160642,"midday",-1.985
"373","ABCO","A. concolor","ABCO_old_2_2.5","old",2021-06-15,2021,"CZO",101.9135875,"predawn",-0.775
"374","ABCO","A. concolor","ABCO_old_2_2.5","old",2021-06-15,2021,"CZO",101.9135875,"midday",-1.68
"375","ABCO","A. concolor","ABCO_old_2_2.5","old",2021-07-09,2021,"CZO",124.0029641,"predawn",-1.36
"376","ABCO","A. concolor","ABCO_old_2_2.5","old",2021-07-09,2021,"CZO",124.0029641,"midday",-1.92
"377","ABCO","A. concolor","ABCO_old_2_2.5","old",2021-07-31,2021,"CZO",105.9018926,"predawn",-1.64
"378","ABCO","A. concolor","ABCO_old_2_2.5","old",2021-07-31,2021,"CZO",105.9018926,"midday",-1.98
"379","ABCO","A. concolor","ABCO_old_2_2.5","old",2021-08-20,2021,"CZO",110.6745728,"predawn",-1.76
"380","ABCO","A. concolor","ABCO_old_2_2.5","old",2021-08-20,2021,"CZO",110.6745728,"midday",-2.115
"381","ABCO","A. concolor","ABCO_old_2_2.5","old",2021-09-17,2021,"CZO",115.9792387,"predawn",-1.96
"382","ABCO","A. concolor","ABCO_old_2_2.5","old",2021-09-17,2021,"CZO",115.9792387,"midday",-1.97
"383","ABCO","A. concolor","ABCO_old_2_2.5","old",2021-10-17,2021,"CZO",108.990887,"predawn",-1.436666667
"384","ABCO","A. concolor","ABCO_old_2_2.5","old",2021-10-17,2021,"CZO",108.990887,"midday",-1.97
"385","ABCO","A. concolor","ABCO_Old_2_3","old",2020-08-04,2020,"CZO",143.022415,"predawn",-0.615
"386","ABCO","A. concolor","ABCO_Old_2_3","old",2020-08-04,2020,"CZO",143.022415,"midday",-1.805
"387","ABCO","A. concolor","ABCO_Old_2_3","old",2020-08-26,2020,"CZO",160.9165334,"predawn",-0.653
"388","ABCO","A. concolor","ABCO_Old_2_3","old",2020-08-26,2020,"CZO",160.9165334,"midday",-1.877
"389","ABCO","A. concolor","ABCO_Old_2_4","old",2020-08-04,2020,"CZO",235.5755249,"predawn",-0.805
"390","ABCO","A. concolor","ABCO_Old_2_4","old",2020-08-04,2020,"CZO",235.5755249,"midday",-1.725
"391","ABCO","A. concolor","ABCO_Old_2_4","old",2020-08-26,2020,"CZO",88.35114982,"predawn",-1.29
"392","ABCO","A. concolor","ABCO_Old_2_4","old",2020-08-26,2020,"CZO",88.35114982,"midday",-1.796
"393","ABCO","A. concolor","ABCO_Old_2_4","old",2020-10-19,2020,"SEKI",138.8258007,"predawn",-2.133
"394","ABCO","A. concolor","ABCO_Old_2_4","old",2020-10-19,2020,"SEKI",138.8258007,"midday",-2.336
"395","ABCO","A. concolor","ABCO_Old_2_5","old",2020-08-04,2020,"CZO",183.2976215,"predawn",-0.865
"396","ABCO","A. concolor","ABCO_Old_2_5","old",2020-08-04,2020,"CZO",183.2976215,"midday",-1.87
"397","ABCO","A. concolor","ABCO_Old_2_5","old",2020-08-26,2020,"CZO",115.0502272,"predawn",-1.265
"398","ABCO","A. concolor","ABCO_Old_2_5","old",2020-08-26,2020,"CZO",115.0502272,"midday",-1.727
"399","ARPA","A. patula","ARPA_both_1_1.3","both",2021-07-30,2021,"CZO",100.9410189,"predawn",-0.736666667
"400","ARPA","A. patula","ARPA_both_1_1.3","both",2021-07-30,2021,"CZO",100.9410189,"midday",-2.035
"401","ARPA","A. patula","ARPA_both_1_1.5","both",2021-07-30,2021,"CZO",106.9104228,"predawn",-2.335
"402","ARPA","A. patula","ARPA_both_1_1.5","both",2021-07-30,2021,"CZO",106.9104228,"midday",-3.35
"403","ARPA","A. patula","ARPA_both_1_1.6","both",2021-07-30,2021,"CZO",111.4548119,"predawn",-1.29
"404","ARPA","A. patula","ARPA_both_1_1.6","both",2021-07-30,2021,"CZO",111.4548119,"midday",-2.83
"405","ARPA","A. patula","ARPA_both_2_2.1","both",2021-07-31,2021,"CZO",127.1200402,"predawn",-0.45
"406","ARPA","A. patula","ARPA_both_2_2.1","both",2021-07-31,2021,"CZO",127.1200402,"midday",-1.74
"407","ARPA","A. patula","ARPA_both_2_2.2","both",2021-07-31,2021,"CZO",137.155978,"predawn",-0.555
"408","ARPA","A. patula","ARPA_both_2_2.2","both",2021-07-31,2021,"CZO",137.155978,"midday",-1.915
"409","ARPA","A. patula","ARPA_both_2_2.3","both",2021-07-31,2021,"CZO",135.2302742,"predawn",-0.66
"410","ARPA","A. patula","ARPA_both_2_2.3","both",2021-07-31,2021,"CZO",135.2302742,"midday",-2.156666667
"411","ARPA","A. patula","ARPA_both_2_2.4","both",2021-07-31,2021,"CZO",119.7308403,"predawn",-1.825
"412","ARPA","A. patula","ARPA_both_2_2.4","both",2021-07-31,2021,"CZO",119.7308403,"midday",-2.025
"413","ARPA","A. patula","ARPA_New_1_1","new",2020-08-04,2020,"CZO",144.3414957,"predawn",-0.7455
"414","ARPA","A. patula","ARPA_New_1_1","new",2020-08-04,2020,"CZO",144.3414957,"midday",-1.65
"415","ARPA","A. patula","ARPA_New_1_1","new",2020-08-26,2020,"CZO",125.6296716,"predawn",-1.6795
"416","ARPA","A. patula","ARPA_New_1_1","new",2020-08-26,2020,"CZO",125.6296716,"midday",-2.661
"417","ARPA","A. patula","ARPA_New_1_1","new",2020-10-19,2020,"SEKI",73.05716838,"predawn",-5.3175
"418","ARPA","A. patula","ARPA_New_1_1","new",2020-10-19,2020,"SEKI",73.05716838,"midday",-6.411
"419","ARPA","A. patula","ARPA_new_1_1.1","new",2021-07-08,2021,"CZO",207.6236507,"predawn",-1.02
"420","ARPA","A. patula","ARPA_new_1_1.1","new",2021-07-08,2021,"CZO",207.6236507,"midday",-1.7
"421","ARPA","A. patula","ARPA_new_1_1.2","new",2021-06-16,2021,"CZO",200.5565863,"predawn",-0.655
"422","ARPA","A. patula","ARPA_new_1_1.2","new",2021-06-16,2021,"CZO",200.5565863,"midday",-1.903333333
"423","ARPA","A. patula","ARPA_new_1_1.4","new",2021-06-16,2021,"CZO",182.6684828,"predawn",-0.77
"424","ARPA","A. patula","ARPA_new_1_1.4","new",2021-06-16,2021,"CZO",182.6684828,"midday",-1.74
"425","ARPA","A. patula","ARPA_new_1_1.5","new",2021-07-08,2021,"CZO",186.1682799,"predawn",-0.825
"426","ARPA","A. patula","ARPA_new_1_1.5","new",2021-07-08,2021,"CZO",186.1682799,"midday",-2.26
"427","ARPA","A. patula","ARPA_New_1_2","new",2020-08-04,2020,"CZO",134.2995798,"predawn",-1.185
"428","ARPA","A. patula","ARPA_New_1_2","new",2020-08-04,2020,"CZO",134.2995798,"midday",-2.685
"429","ARPA","A. patula","ARPA_New_1_2","new",2020-08-26,2020,"CZO",111.7165878,"predawn",-1.4485
"430","ARPA","A. patula","ARPA_New_1_2","new",2020-08-26,2020,"CZO",111.7165878,"midday",-3.052
"431","ARPA","A. patula","ARPA_New_1_2","new",2020-10-19,2020,"SEKI",117.1872681,"predawn",-0.8635
"432","ARPA","A. patula","ARPA_New_1_2","new",2020-10-19,2020,"SEKI",117.1872681,"midday",-3.6535
"433","ARPA","A. patula","ARPA_New_1_3","new",2020-08-04,2020,"CZO",117.0170715,"predawn",-0.8495
"434","ARPA","A. patula","ARPA_New_1_3","new",2020-08-04,2020,"CZO",117.0170715,"midday",-2.055
"435","ARPA","A. patula","ARPA_New_1_3","new",2020-08-26,2020,"CZO",115.5191853,"predawn",-1.523
"436","ARPA","A. patula","ARPA_New_1_3","new",2020-08-26,2020,"CZO",115.5191853,"midday",-1.9825
"437","ARPA","A. patula","ARPA_New_1_3","new",2020-10-19,2020,"SEKI",84.36418207,"predawn",-4.475
"438","ARPA","A. patula","ARPA_New_1_3","new",2020-10-19,2020,"SEKI",84.36418207,"midday",-5.035
"439","ARPA","A. patula","ARPA_New_1_4","new",2020-08-04,2020,"CZO",117.694099,"predawn",-0.929
"440","ARPA","A. patula","ARPA_New_1_4","new",2020-08-04,2020,"CZO",117.694099,"midday",-2.55
"441","ARPA","A. patula","ARPA_New_1_4","new",2020-08-26,2020,"CZO",112.2478411,"predawn",-1.3275
"442","ARPA","A. patula","ARPA_New_1_4","new",2020-08-26,2020,"CZO",112.2478411,"midday",-2.762
"443","ARPA","A. patula","ARPA_New_1_4","new",2020-10-19,2020,"SEKI",106.2017357,"predawn",-2.042
"444","ARPA","A. patula","ARPA_New_1_4","new",2020-10-19,2020,"SEKI",106.2017357,"midday",-3.7375
"445","ARPA","A. patula","ARPA_New_1_5","new",2020-08-04,2020,"CZO",133.9722219,"predawn",-0.855
"446","ARPA","A. patula","ARPA_New_1_5","new",2020-08-04,2020,"CZO",133.9722219,"midday",-2.005
"447","ARPA","A. patula","ARPA_New_1_5","new",2020-08-26,2020,"CZO",123.0890631,"predawn",-1.887
"448","ARPA","A. patula","ARPA_New_1_5","new",2020-08-26,2020,"CZO",123.0890631,"midday",-3.0805
"449","ARPA","A. patula","ARPA_New_1_5","new",2020-10-19,2020,"SEKI",103.2457854,"predawn",-1.4735
"450","ARPA","A. patula","ARPA_New_1_5","new",2020-10-19,2020,"SEKI",103.2457854,"midday",-2.8645
"451","ARPA","A. patula","ARPA_New_1_6","new",2020-08-04,2020,"CZO",134.6157819,"predawn",-0.523
"452","ARPA","A. patula","ARPA_New_1_6","new",2020-08-04,2020,"CZO",134.6157819,"midday",-2.265
"453","ARPA","A. patula","ARPA_New_1_6","new",2020-08-26,2020,"CZO",118.7640165,"predawn",-1.1155
"454","ARPA","A. patula","ARPA_New_1_6","new",2020-08-26,2020,"CZO",118.7640165,"midday",-3.126
"455","ARPA","A. patula","ARPA_New_1_6","new",2020-10-19,2020,"SEKI",80.56910171,"predawn",-3.0855
"456","ARPA","A. patula","ARPA_New_1_6","new",2020-10-19,2020,"SEKI",80.56910171,"midday",-3.8005
"457","ARPA","A. patula","ARPA_New_2_1","new",2020-08-04,2020,"CZO",147.6912001,"predawn",-0.8
"458","ARPA","A. patula","ARPA_New_2_1","new",2020-08-04,2020,"CZO",147.6912001,"midday",-1.435
"459","ARPA","A. patula","ARPA_New_2_1","new",2020-08-26,2020,"CZO",184.9312396,"predawn",-0.8865
"460","ARPA","A. patula","ARPA_New_2_1","new",2020-08-26,2020,"CZO",184.9312396,"midday",-2.081
"461","ARPA","A. patula","ARPA_New_2_1","new",2020-10-19,2020,"SEKI",72.25904411,"predawn",-4.481
"462","ARPA","A. patula","ARPA_New_2_1","new",2020-10-19,2020,"SEKI",72.25904411,"midday",-5.319
"463","ARPA","A. patula","ARPA_New_2_2","new",2020-08-04,2020,"CZO",141.4335486,"predawn",-0.33
"464","ARPA","A. patula","ARPA_New_2_2","new",2020-08-04,2020,"CZO",141.4335486,"midday",-2.0045
"465","ARPA","A. patula","ARPA_New_2_2","new",2020-08-26,2020,"CZO",136.4167295,"predawn",-0.6055
"466","ARPA","A. patula","ARPA_New_2_2","new",2020-08-26,2020,"CZO",136.4167295,"midday",-2.7615
"467","ARPA","A. patula","ARPA_New_2_2","new",2020-10-19,2020,"SEKI",84.50142965,"predawn",-2.707
"468","ARPA","A. patula","ARPA_New_2_2","new",2020-10-19,2020,"SEKI",84.50142965,"midday",-4.8265
"469","ARPA","A. patula","ARPA_new_2_2.1","new",2021-07-09,2021,"CZO",201.8646243,"predawn",-0.505
"470","ARPA","A. patula","ARPA_new_2_2.1","new",2021-07-09,2021,"CZO",201.8646243,"midday",-1.515
"471","ARPA","A. patula","ARPA_new_2_2.3","new",2021-07-09,2021,"CZO",192.5729981,"predawn",-0.46
"472","ARPA","A. patula","ARPA_new_2_2.3","new",2021-07-09,2021,"CZO",192.5729981,"midday",-1.81
